dt, 1000.0
universe, Universe
G, 6.67E-11
Body Name, Earth
Initial Pos X, 1.392249254417041E8
Initial Pos Y, 5.364591584781469E7
Initial Pos Z, -2404.13046965003
,
time, x, y, z, magnitude
0.0,1.3921373562281355E8,5.367358977403122E7,-2405.7929072580246,1.492022735452696E8
1000000.0,1.253185534689361E8,8.010462951652564E7,-4383.486519043904,1.4873295375518292E8
2000000.0,1.0637140168587795E8,1.033139447842607E8,-4491.536820145746,1.482856915001497E8
3000000.0,8.312929454571134E7,1.2232957344617473E8,-5605.399735964808,1.4790200871729633E8
4000000.0,5.647916778999419E7,1.3636093614301217E8,-5273.859846541569,1.475947198508895E8
5000000.0,2.7512514293109454E7,1.447705659781525E8,-4694.442874598596,1.473616477866645E8
6000000.0,-2587162.19644181,1.4721899707526147E8,-4130.763108664304,1.4724172820617038E8
7000000.0,-3.259169460953433E7,1.4355876151030615E8,-1825.0071979119425,1.4721187644760445E8
8000000.0,-6.123147854567031E7,1.339584008878986E8,-686.1072161905518,1.472893313645037E8
9000000.0,-8.735841386365455E7,1.1881866360945201E8,2472.298795253857,1.4747666697081923E8
1.0E7,-1.098729217395522E8,9.877268979387979E7,4604.470298804331,1.4774336940081242E8
1.1E7,-1.278950842516156E8,7.469260296891117E7,7375.335643032171,1.4810853307083568E8
1.2E7,-1.407151462092174E8,4.755375757900433E7,10212.85107047694,1.4853320280956197E8
1.3E7,-1.4785254356852522E8,1.850943794156706E7,11935.453582841174,1.4900662426566955E8
1.4E7,-1.490978694996392E8,-1.1288012787409985E7,14599.77547258782,1.4952456030757496E8
1.5E7,-1.4442972423739922E8,-4.06399733146519E7,15189.753247804572,1.50038504741401E8
1.6E7,-1.3412407896568054E8,-6.839792718616275E7,16500.690427957255,1.5055744841763395E8
1.7E7,-1.1860942442869379E8,-9.352227284837866E7,16026.014991955752,1.5104506393413115E8
1.8E7,-9.854571967176165E7,-1.1504352492729057E8,15087.466004426904,1.5148026842118147E8
1.9E7,-7.47362930641804E7,-1.3220766084161459E8,13714.034042467625,1.5186961274152634E8
2.0E7,-4.809122783605641E7,-1.4436925105145192E8,10470.578269202462,1.5216848212941355E8
2.1E7,-1.9656075451482285E7,-1.5111865763498962E8,8042.792034567622,1.523916338000288E8
2.2E7,9532682.583582625,-1.5222502178146335E8,3359.199191560958,1.5252320906960538E8
2.3E7,3.835410697939076E7,-1.4764659234744984E8,-500.74205969072847,1.52546890346055E8
2.4E7,6.5754398302733734E7,-1.3758437125932726E8,-5294.5926140696565,1.5248967223720977E8
2.5E7,9.070501669903865E7,-1.2237288724720031E8,-10337.127928441272,1.5232374632487574E8
2.6E7,1.1225223041745022E8,-1.0259689579408045E8,-14368.35070688511,1.520746082247896E8
2.7E7,1.2959495573709236E8,-7.895561896861814E7,-19451.895096665616,1.5175257064574808E8
2.8E7,1.420163868342174E8,-5.232625241630824E7,-22407.689751720805,1.5134956664452606E8
2.9E7,1.4903655593914303E8,-2.3710857789202485E7,-25935.88091930807,1.509109023761074E8
3.0E7,1.503142240101802E8,5831700.605688899,-27583.14109908162,1.5042730946396235E8
3.1E7,1.4575441427048457E8,3.5129660015676215E7,-28341.147789565355,1.4992812643186632E8
3.2E7,1.3548586911805022E8,6.306449392152951E7,-28375.849085699538,1.4944414317543823E8
3.3E7,1.1983672931948538E8,8.849095671044366E7,-25953.649603659534,1.4896808982836947E8
3.4E7,9.941388774365915E7,1.1038017859059097E8,-23780.54724414338,1.4854933681277087E8
3.5E7,7.496658366029043E7,1.2782594017768273E8,-18740.561599674613,1.4818724641214067E8
3.6E7,4.748520037436006E7,1.4006617098001096E8,-13829.717479609231,1.4789650671620297E8
3.7E7,1.806165332811739E7,1.466019552188495E8,-7514.975495795101,1.477103809872871E8
3.8E7,-1.2109476807611E7,1.4710927204989985E8,-223.5383739410551,1.4760683368887594E8
3.9E7,-4.177060845322115E7,1.4158266986208266E8,6341.971710114497,1.4761583985483536E8
4.0E7,-6.973465693529546E7,1.3023550879022804E8,14519.537198268667,1.4773019440368268E8
4.1E7,-9.482532636151539E7,1.1354368213458051E8,20796.10309653535,1.4793245318294585E8
4.2E7,-1.1605846893298763E8,9.222843173007803E7,27676.12352468281,1.4824187194051054E8
4.3E7,-1.3258038512262817E8,6.715201962096909E7,32908.797282279826,1.4861680033370507E8
4.4E7,-1.437602920728092E8,3.9385832584046856E7,36819.64009364253,1.4905793082182467E8
4.5E7,-1.4921617200643012E8,1.0031984040335605E7,40038.788372288764,1.4955302837168714E8
4.6E7,-1.4875846569794E8,-1.9716613107215405E7,40353.35874193631,1.5005941349218437E8
4.7E7,-1.424975842470449E8,-4.869270264785735E7,40478.76868624574,1.5058732498429948E8
4.8E7,-1.3070564939350809E8,-7.579854965098004E7,37396.58443082445,1.510939717893314E8
4.9E7,-1.1390724926175107E8,-9.998499211860749E7,33593.11455040296,1.5156470965179867E8
5.0E7,-9.278509152738856E7,-1.2039428879377647E8,27960.076805165267,1.519995354126815E8
5.1E7,-6.815569734451471E7,-1.3625854719035998E8,20415.71206309444,1.523535072774695E8
5.2E7,-4.0992339269834764E7,-1.4703435189149484E8,13045.968353142636,1.526416479377842E8
5.3E7,-1.2285394543429544E7,-1.523466565503989E8,3223.490506742954,1.528412074394985E8
5.4E7,1.6865070236734524E7,-1.5200497686743557E8,-5509.5158538980895,1.5293771155903432E8
5.5E7,4.539945894885198E7,-1.4606075135246697E8,-15391.469760772163,1.5295376489447072E8
5.6E7,7.225976506447534E7,-1.3470068465486377E8,-24655.057002152214,1.5285859053888354E8
5.7E7,9.643399372701299E7,-1.1836638706633657E8,-32692.327371201474,1.5267651359022993E8
5.8E7,1.1704189238002479E8,-9.762739109955668E7,-40827.55192997926,1.5241362711940196E8
5.9E7,1.3326097549852689E8,-7.323918518727753E7,-46038.83378800328,1.5206073772440252E8
6.0E7,1.4448208231457046E8,-4.610805553708301E7,-51011.72092086715,1.5166089640233806E8
6.1E7,1.502200534024466E8,-1.7213012785650887E7,-52888.196992714584,1.51203025930549E8
6.2E7,1.5020969982818443E8,1.2322514568937242E7,-53101.79789051022,1.507143029296685E8
6.3E7,1.444099286168261E8,4.139513585993055E7,-51400.965480853476,1.502257880593015E8
6.4E7,1.3296248235196541E8,6.884639487602176E7,-46433.238903636055,1.4972925551363537E8
6.5E7,1.1629660530350813E8,9.358310812260473E7,-40868.58172251967,1.4927390998177832E8
6.6E7,9.499583438449535E7,1.1461176013295534E8,-31741.645284247617,1.4886257124849284E8
6.7E7,6.989532319201289E7,1.3103162511077562E8,-22260.617887043998,1.485080586325937E8
6.8E7,4.1977768848609984E7,1.421813096217427E8,-11046.096162887638,1.4824863576194364E8
6.9E7,1.2345581024532722E7,1.4754967675311884E8,1299.3838092442238,1.4806525751327205E8
7.0E7,-1.777354101572964E7,1.4691691102552015E8,12821.568106098357,1.479880997577543E8
7.1E7,-4.718637458586202E7,1.4029678983929265E8,25627.203867931574,1.4801940360142487E8
7.2E7,-7.466437855255578E7,1.2794751061129142E8,36081.42941609764,1.4813958349521384E8
7.3E7,-9.911415511335135E7,1.1041265196823141E8,46355.44116216838,1.4837308248910308E8
7.4E7,-1.195589208118831E8,8.839095307283372E7,54316.6172554542,1.486852349129561E8
7.5E7,-1.3518628259885558E8,6.282597960638265E7,59898.851578799564,1.490719232594511E8
7.6E7,-1.4543817055907366E8,3.4746578987906955E7,63977.78549030785,1.495312351988376E8
7.7E7,-1.4992348311332446E8,5286710.164857915,64013.521948217865,1.50016679709056E8
7.8E7,-1.4855119277729297E8,-2.4371192990516778E7,62896.3699866776,1.5053709137382331E8
7.9E7,-1.4141656905692166E8,-5.31050591918012E7,57768.572936588076,1.5105891781951776E8
8.0E7,-1.2885237675468582E8,-7.978805677874215E7,50829.497495236814,1.515555066089553E8
8.1E7,-1.1140543885033022E8,-1.0345561336539139E8,41824.40549452296,1.5203367222929567E8
8.2E7,-8.97476527516167E7,-1.2322775475701858E8,29955.95720765,1.5244579893929535E8
8.3E7,-6.475461273279672E7,-1.3839689466117048E8,18161.038525881297,1.5279679529313734E8
8.4E7,-3.73468627826219E7,-1.4844988975052464E8,3694.7101291025597,1.5307566083573768E8
8.5E7,-8564002.870889721,-1.5301311141283366E8,-9942.051777224237,1.5325258401819283E8
8.6E7,2.052927508462455E7,-1.5197132889071757E8,-24010.788662636296,1.5335167595050538E8
***************************
0,1.392249254417041E8,5.364591584781469E7,-2404.13046965003,1.49202761895277E8
86400,1.382374920533129E8,5.602889851348893E7,-2556.417518455535,1.491604561683822E8
172800,1.372089527597631E8,5.839532190611149E7,-2724.616176962852,1.4911844401472548E8
259200,1.36139542333233E8,6.0744498959879E7,-2906.029486667365,1.4907672235809952E8
345600,1.350295007438382E8,6.307573882306587E7,-3097.139703013003,1.4903528075190148E8
432000,1.338790744536847E8,6.538834515509143E7,-3293.693866990507,1.4899410145890018E8
518400,1.32688518194749E8,6.768161450259623E7,-3490.834688350558,1.4895315980059707E8
604800,1.314580973460644E8,6.995483484267057E7,-3683.28823299706,1.4891242489892936E8
691200,1.301880910590222E8,7.22072844985264E7,-3865.624704696238,1.488718610187514E8
777600,1.288787962198483E8,7.443823181759582E7,-4032.606404602528,1.488314297702916E8
864000,1.275305321093825E8,7.664693618168142E7,-4179.61984340474,1.487910933611626E8
950400,1.261436452049762E8,7.883265093888247E7,-4303.152865413576,1.4875081881511688E8
1036800,1.247185131013971E8,8.099462852606228E7,-4401.231207598001,1.4871058260819578E8
1123200,1.232555463190157E8,8.313212734587984E7,-4473.698813568801,1.4867037470681435E8
1209600,1.217551871348289E8,8.524441914731538E7,-4522.244820863008,1.4863020086930883E8
1296000,1.202179055016304E8,8.733079525425027E7,-4550.15501319617,1.4859008252115157E8
1382400,1.18644193129045E8,8.939057034810379E7,-4561.860185351223,1.485500543628712E8
1468800,1.170345572785505E8,9.142308345021091E7,-4562.411739449948,1.4851016061450526E8
1555200,1.153895155656815E8,9.342769667915976E7,-4557.00781635195,1.484704510332681E8
1641600,1.13709592373224E8,9.540379280849458E7,-4550.640388399363,1.4843097756411648E8
1728000,1.119953168210143E8,9.735077257667883E7,-4547.87475168705,1.4839179199604934E8
1814400,1.102472218687492E8,9.926805235130844E7,-4552.7345527336,1.4835294458866233E8
1900800,1.08465844046995E8,1.011550623809766E8,-4568.65212828666,1.483144834161482E8
1987200,1.066517233979699E8,1.030112456077418E8,-4598.447126463056,1.4827645412054235E8
2073600,1.048054033499514E8,1.048360568733922E8,-4644.306531921029,1.4823889979919815E8
2160000,1.029274303881921E8,1.06628962298977E8,-4707.750570990145,1.4820186081637338E8
2246400,1.01018353503933E8,1.083894386147308E8,-4789.579433850944,1.4816537439902127E8
2332800,9.907872350245622E7,1.101169722483462E8,-4889.805076263845,1.4812947394738632E8
2419200,9.710909233182485E7,1.118110580394241E8,-5007.580507047474,1.4809418806449568E8
2505600,9.51100126480546E7,1.134711975365665E8,-5141.145183004439,1.480595393844212E8
2592000,9.308203784486164E7,1.150968969431857E8,-5287.80793056637,1.480255433473003E8
2678400,9.102572273462808E7,1.166876648869638E8,-5443.986764021218,1.4799220711162713E8
2764800,8.89416249758608E7,1.182430102647351E8,-5605.317950509489,1.4795952879497996E8
2851200,8.683030722792551E7,1.197624404343895E8,-5766.836698241532,1.4792749719153985E8
2937600,8.4692339915935E7,1.212454599879678E8,-5923.222462236881,1.4789609204848766E8
3024000,8.252830443666731E7,1.226915702752551E8,-6069.096143491566,1.4786528492730477E8
3110400,8.033879662659368E7,1.241002697983438E8,-6199.354727953672,1.4783504065634406E8
3196800,7.81244303059146E7,1.254710555907262E8,-6309.52801938355,1.4780531939509133E8
3283200,7.588584065536974E7,1.268034257105068E8,-6396.137097083032,1.477760793389876E8
3369600,7.36236870518449E7,1.280968829483571E8,-6457.021890774369,1.4774728003549245E8
3456000,7.133865483143167E7,1.293509396923315E8,-6491.588835380971,1.4771888611341494E8
3542400,6.903145539157782E7,1.305651235722848E8,-6500.91992906481,1.476908709744355E8
3628800,6.670282423288664E7,1.317389831219062E8,-6487.696135640144,1.47663219783152E8
3715200,6.435351701129258E7,1.328720924669925E8,-6455.927257947624,1.4763593109388623E8
3801600,6.198430425098199E7,1.339640541836584E8,-6410.534654118121,1.4760901675675312E8
3888000,5.959596575092126E7,1.350144999752249E8,-6356.874907679856,1.475825002422538E8
3974400,5.718928569005799E7,1.36023089445931E8,-6300.299083180726,1.4755641395699674E8
4060800,5.47650490468924E7,1.369895076868462E8,-6245.813372612,1.4753079628471884E8
4147200,5.232403944485713E7,1.379134624790658E8,-6197.862782374024,1.4750568895878273E8
4233600,4.986703815349929E7,1.387946817285817E8,-6160.222403220832,1.4748113509289646E8
4320000,4.739482380971936E7,1.396329114491712E8,-6135.961597882211,1.4745717792422464E8
4406400,4.490817243449542E7,1.404279143452758E8,-6127.443657211959,1.4743386014181426E8
4492800,4.240785742338435E7,1.411794688724402E8,-6136.330252192914,1.4741122358898237E8
4579200,3.989464931690415E7,1.418873685620217E8,-6163.570249035954,1.4738930910877946E8
4665600,3.736931528012716E7,1.425514213619524E8,-6209.363109715283,1.473681563139562E8
4752000,3.483261833687836E7,1.431714487462139E8,-6273.09765060991,1.473478030906608E8
4838400,3.228531651861814E7,1.437472843802186E8,-6353.277853503823,1.4732828469020784E8
4924800,2.972816219816197E7,1.442787722105196E8,-6447.458577476442,1.473096323389104E8
5011200,2.716190195967108E7,1.447657639900534E8,-6552.223384208977,1.472918714139455E8
5097600,2.458727736368328E7,1.45208116449174E8,-6663.240056052804,1.472750193864334E8
5184000,2.200502685363348E7,1.456056885319376E8,-6775.421952702105,1.4725908388142002E8
5270400,1.941588881137703E7,1.459583392507713E8,-6883.2033200562,1.4724406128111753E8
5356800,1.682060546780178E7,1.462659266863548E8,-6980.908751621842,1.4722993624414378E8
5443200,1.421992713152176E7,1.465283084541677E8,-7063.17199087888,1.472166823289871E8
5529600,1.161461612056133E7,1.467453436536072E8,-7125.347966708243,1.4720426366927645E8
5616000,9005449.885476757,1.469168960439188E8,-7163.86771261692,1.471926374590131E8
