dt, 25.0
universe, Universe
G, 6.67E-11
Body Name, Mars
Initial Pos X, -2.471842535143256E8
Initial Pos Y, 8154525.045308748
Initial Pos Z, 6235730.264151237
,
time, x, y, z, magnitude
24975.0,-2.471809798949726E8,7600882.265480704,6224048.596451218,2.473761286259924E8
49975.0,-2.4717635272791684E8,7047197.865578951,6212332.846296965,2.4735481686238772E8
74975.0,-2.471703716886259E8,6493474.867562487,6200583.069050036,2.473333885405392E8
99975.0,-2.4716303645796403E8,5939716.295115767,6188799.320240422,2.4731184374755192E8
124975.0,-2.4715434672219682E8,5385925.173645932,6176981.655566819,2.4729018257105395E8
149975.0,-2.4714430217300138E8,4832104.53028009,6165130.130896696,2.4726840509920037E8
174975.0,-2.4713290250746903E8,4278257.393862535,6153244.80226642,2.4724651142066887E8
199975.0,-2.471201474281181E8,3724386.794951939,6141325.7258813055,2.4722450162466627E8
224975.0,-2.4710603664289603E8,3170495.7658185014,6129372.958115884,2.4720237580092353E8
249975.0,-2.470905698651901E8,2616587.340441141,6117386.55551387,2.4718013403970015E8
274975.0,-2.4707374681383148E8,2062664.554504638,6105366.57478832,2.4715777643178102E8
299975.0,-2.4705556721310624E8,1508730.4453967088,6093313.072821845,2.4713530306848097E8
324975.0,-2.470360307927601E8,954788.0522051407,6081226.106666594,2.4711271404164246E8
349975.0,-2.4701513728800797E8,400840.41571483476,6069105.733544457,2.4709000944363827E8
374975.0,-2.4699288643953735E8,-153109.42159510424,6056952.0108471885,2.47067189367368E8
399975.0,-2.4696927799352083E8,-707058.4155543693,6044764.996136492,2.470442539062637E8
424975.0,-2.4694431170162022E8,-1261003.5203044377,6032544.747144136,2.4702120315428692E8
449975.0,-2.469179873209959E8,-1814941.6883015733,6020291.321772088,2.4699803720593092E8
474975.0,-2.4689030461431363E8,-2368869.8703198745,6008004.778092716,2.469747561562207E8
499975.0,-2.4686126334975165E8,-2922785.015454331,5995685.174348768,2.4695136010071278E8
524975.0,-2.4683086330100957E8,-3476684.071123912,5983332.568953627,2.4692784913549703E8
549975.0,-2.467991042473148E8,-4030563.9830746357,5970947.02049131,2.46904223357196E8
574975.0,-2.467659859734308E8,-4584421.695382737,5958528.587716695,2.4688048286296588E8
599975.0,-2.4673150826966622E8,-5138254.150457799,5946077.329555619,2.4685662775049838E8
624975.0,-2.4669567093188062E8,-5692058.289045995,5933593.305104993,2.468326581180193E8
