dt, 50.0
universe, Universe
G, 6.67E-11
Body Name, Mars
Initial Pos X, -2.471842535143256E8
Initial Pos Y, 8154525.045308748
Initial Pos Z, 6235730.264151237
,
time, x, y, z, magnitude
0.0,-2.471842483177098E8,8153417.803287625,6235706.93486673,2.473972814710051E8
50000.0,-2.471763421174674E8,7046090.454070883,6212309.380628433,2.4735477412230977E8
100000.0,-2.4716302043044168E8,5938608.744342151,6188775.718741653,2.4731180054136962E8
150000.0,-2.4714428072527516E8,4830996.870496727,6165106.394124863,2.4726836142706823E8
200000.0,-2.4712012055716652E8,3723279.0564487637,6141301.854396965,2.4722445748668864E8
250000.0,-2.4709053756809804E8,2615479.5535420584,6117362.549880903,2.47180089435928E8
300000.0,-2.4705552948706937E8,1507622.6404592441,6093288.933607599,2.4713525799891573E8
350000.0,-2.4701509413032946E8,399732.62312994775,6069081.461319622,2.4708996390822846E8
400000.0,-2.4696922940161487E8,-708166.165362545,6044740.591475107,2.4704420790490812E8
450000.0,-2.469179332923858E8,-1816049.3648759932,6020266.785251596,2.4699799073847613E8
500000.0,-2.468612038820688E8,-2923892.5883052866,5995660.506549965,2.4695131316695216E8
550000.0,-2.4679903933830118E8,-4031671.421679969,5970922.221998345,2.4690417595687175E8
600000.0,-2.4673143791717598E8,-5139361.424263278,5946052.400956122,2.4685657988330266E8
650000.0,-2.4665839796348852E8,-6246938.128652592,5921051.515517819,2.468085257298607E8
700000.0,-2.4657991791098866E8,-7354377.040881482,5895920.04051717,2.4676001428872856E8
750000.0,-2.4649599628263512E8,-8461653.640523322,5870658.453531137,2.467110463606749E8
800000.0,-2.4640663169085005E8,-9568743.380796378,5845267.234884057,2.46661622755071E8
850000.0,-2.4631182283777267E8,-1.0675621688670661E7,5819746.867651593,2.4661174428990495E8
900000.0,-2.462115685155256E8,-1.1782263964976395E7,5794097.837664948,2.4656141179180527E8
950000.0,-2.4610586760647485E8,-1.2888645584514068E7,5768320.633514923,2.465106260960569E8
1000000.0,-2.4599471908349413E8,-1.399474189616618E7,5742415.746556158,2.4645938804661876E8
