dt, 50.0
universe, Universe
G, 6.67E-11
Body Name, Moon
Initial Pos X, 1.395568087983253E8
Initial Pos Y, 5.386639327467763E7
Initial Pos Z, -34749.11364024505
,
time, x, y, z, magnitude
0.0,1.3955622086801255E8,5.3867817323798805E7,-34747.47494092366,1.4959171679467642E8
50000.0,1.3895885851543435E8,5.5287341547114156E7,-32858.60060659104,1.4955352077081767E8
100000.0,1.3834298219021145E8,5.669730351820927E7,-30488.152975099896,1.4951042063028443E8
150000.0,1.3770914987656784E8,5.809695766178457E7,-27669.544114727676,1.4946259470143652E8
200000.0,1.3705799834735554E8,5.94856151484984E7,-24444.08251110788,1.4941028718964484E8
250000.0,1.363902384098169E8,6.08626543615595E7,-20860.7351047063,1.4935380900596952E8
300000.0,1.357066488770315E8,6.222753126480903E7,-16975.772409185498,1.492935379878297E8
350000.0,1.350080692126028E8,6.357978960052445E7,-12852.290801962537,1.4922991845921275E8
400000.0,1.3429539074877262E8,6.491907084931877E7,-8559.602111192562,1.491634600348597E8
450000.0,1.3356954631516847E8,6.624512385708576E7,-4172.474759382769,1.490947355042763E8
500000.0,1.3283149805019562E8,6.755781396336797E7,229.7960712115564,1.490243775421356E8
550000.0,1.3208222311955088E8,6.885713134428811E7,4564.517893501459,1.489530738924249E8
600000.0,1.3132269706270161E8,7.01431981113369E7,8746.961757802937,1.4888156058296037E8
650000.0,1.3055387455891941E8,7.141627349653585E7,12691.983515377782,1.48810612671155E8
700000.0,1.2977666757998441E8,7.267675623286562E7,16315.922808971334,1.487410320352339E8
750000.0,1.2899192119890176E8,7.392518305409275E7,19538.773644207486,1.48673631844818E8
800000.0,1.2820038775407112E8,7.516222215698043E7,22286.583996397807,1.4860921760295117E8
850000.0,1.2740270059223914E8,7.638866056838946E7,24493.99425688715,1.4854856506067E8
900000.0,1.265993491507217E8,7.760538470757769E7,26106.771353307115,1.4849239584086785E8
950000.0,1.2579065756355724E8,7.881335405833909E7,27084.14769302669,1.484413521959036E8
1000000.0,1.2497676913708687E8,8.001356872340412E7,27400.745598056674,1.483959728382158E8
1050000.0,1.2415763880839437E8,8.120703259214878E7,27047.87221836623,1.4835667207269588E8
1100000.0,1.2333303502380852E8,8.239471470411213E7,26034.015022951666,1.4832372439069197E8
1150000.0,1.225025514262292E8,8.357751190534057E7,24384.45141676273,1.4829725620126876E8
1200000.0,1.2166562751802643E8,8.47562159013373E7,22139.99325917425,1.482772455350063E8
1250000.0,1.2082157634384736E8,8.593148726974872E7,19354.99475259382,1.4826352953177306E8
1300000.0,1.1996961647163478E8,8.710383802476944E7,16094.835833514806,1.4825581855036974E8
1350000.0,1.1910890529168662E8,8.827362315823051E7,12433.135607943712,1.4825371502882525E8
1400000.0,1.1823857090466432E8,8.94410404866569E7,8448.946859667534,1.4825673490367255E8
1450000.0,1.1735774050071613E8,9.060613731992343E7,4224.141021779394,1.4826432947042122E8
