dt, 25.0
universe, Universe
G, 6.67E-11
Body Name, Earth
Initial Pos X, 1.392249254417041E8
Initial Pos Y, 5.364591584781469E7
Initial Pos Z, -2404.13046965003
,
time, x, y, z, magnitude
24975.0,1.3894345150732997E8,5.433709708345258E7,-2446.431481768198,1.4919049179559445E8
49975.0,1.3865852437034792E8,5.502693342590177E7,-2490.1885984531823,1.4917824837764394E8
74975.0,1.3837014960624564E8,5.571540830201155E7,-2535.35928375788,1.4916603175905266E8
99975.0,1.3807833281811365E8,5.64025051298588E7,-2581.894778578091,1.4915384200690135E8
124975.0,1.3778307963773644E8,5.708820731513934E7,-2629.740131282794,1.491416791370899E8
149975.0,1.3748439572692165E8,5.7772498247542225E7,-2678.834250085727,1.49129543113815E8
174975.0,1.371822867790771E8,5.8455361297117405E7,-2729.109977645196,1.491174338491698E8
199975.0,1.368767585210303E8,5.913677981064946E7,-2780.494188345862,1.4910535120286202E8
224975.0,1.3656781671510145E8,5.981673710804402E7,-2832.907908736256,1.490932949820607E8
249975.0,1.3625546716143417E8,6.049521647873677E7,-2886.266461671016,1.4908126494137493E8
274975.0,1.359397157005839E8,6.117220117813052E7,-2940.47963484088,1.4906926078296515E8
299975.0,1.3562056821638048E8,6.184767442406893E7,-2995.4518745641135,1.490572821568013E8
324975.0,1.3529803063906544E8,6.2521619393352136E7,-3051.0825059568506,1.4904532866106802E8
349975.0,1.3497210894873536E8,6.319401921830477E7,-3107.265980889938,1.490333998427462E8
374975.0,1.346428091790871E8,6.386485698340568E7,-3163.8921554660865,1.490214951983677E8
399975.0,1.3431013742150646E8,6.453411572199305E7,-3220.846599103124,1.4900961417498335E8
424975.0,1.3397409982950811E8,6.5201778413065046E7,-3278.010937679074,1.489977561713558E8
449975.0,1.336347026235571E8,6.5867827978197664E7,-3335.263233597871,1.489859205394119E8
474975.0,1.332919520962966E8,6.653224727860914E7,-3392.4784061719406,1.489741065859847E8
499975.0,1.3294585461819728E8,6.719501911240911E7,-3449.5286968803607,1.489623135748741E8
524975.0,1.3259641664362551E8,6.785612621205685E7,-3506.2841884410905,1.489505407292318E8
549975.0,1.3224364471723421E8,6.851555124203324E7,-3562.6134134783642,1.4893878723418546E8
574975.0,1.3188754547996812E8,6.917327679644531E7,-3618.384439384259,1.489270522389435E8
599975.0,1.3152812567253202E8,6.982928539680673E7,-3673.474307571629,1.4891533485659721E8
624975.0,1.3116539215758185E8,7.048355949948026E7,-3727.773459831366,1.489036341848825E8
649975.0,1.307993519252218E8,7.113608148914757E7,-3781.155778805652,1.488919493054806E8
674975.0,1.3043001209359187E8,7.178683367702992E7,-3833.4923656162996,1.48880279281051E8
699975.0,1.3005737992097765E8,7.24357983042958E7,-3884.65654427328,1.488686231647915E8
724975.0,1.29681462816281E8,7.30829575448732E7,-3934.525077632095,1.4885698000818336E8
749975.0,1.2930226834929384E8,7.372829350912999E7,-3982.979182595996,1.4884534886890265E8
774975.0,1.2891980426094507E8,7.43717882487085E7,-4029.905533852599,1.4883372881921378E8
799975.0,1.2853407847344236E8,7.501342376263317E7,-4075.19727310677,1.488221189548672E8
824975.0,1.2814509910012761E8,7.5653182004763E7,-4118.755015821992,1.4881051840441746E8
849975.0,1.2775287445485388E8,7.629104489261925E7,-4160.48784004089,1.4879892633885154E8
874975.0,1.2735741306064889E8,7.692699431758007E7,-4200.314238269888,1.487873419813674E8
899975.0,1.2695872365744096E8,7.756101215638968E7,-4238.163011336648,1.4877576461713147E8
924975.0,1.2655681520860666E8,7.8193080283878E7,-4273.974082118969,1.487641936028064E8
949975.0,1.261516969061216E8,7.882318058674185E7,-4307.699207065396,1.4875262837563697E8
974975.0,1.2574337817411025E8,7.945129497818969E7,-4339.302564534088,1.487410684618682E8
999975.0,1.2533186867063412E8,8.007740541320115E7,-4368.761201188874,1.4872951348427564E8
1024975.0,1.2491717828759801E8,8.070149390413007E7,-4396.065320976349,1.4871796316860744E8
1049975.0,1.2449931714870843E8,8.132354253633873E7,-4421.218405448273,1.4870641734875315E8
