dt, 50.0
universe, Universe
G, 6.67E-11
Body Name, Earth
Initial Pos X, 1.392249254417041E8
Initial Pos Y, 5.364591584781469E7
Initial Pos Z, -2404.13046965003
,
time, x, y, z, magnitude
0.0,1.3922436594379452E8,5.364729954150054E7,-2404.2135916018374,1.492027373285334E8
50000.0,1.3865795110565254E8,5.502831170705061E7,-2490.2799293981257,1.4917822394822696E8
100000.0,1.380777460028613E8,5.640387777982927E7,-2582.004277666364,1.4915381784084287E8
150000.0,1.374837956016647E8,5.7773865094158605E7,-2678.974443200461,1.4912951937203866E8
200000.0,1.368761453396261E8,5.913814073375375E7,-2780.6793035142837,1.491053280745255E8
250000.0,1.362548411786665E8,6.049657141311582E7,-2886.5113975512713,1.490812426353423E8
300000.0,1.3561992967482442E8,6.184902335937051E7,-2995.7710476989446,1.490572608915343E8
350000.0,1.3497145806558916E8,6.319536219568755E7,-3107.672109649435,1.4903337983503175E8
400000.0,1.343094743762264E8,6.453545282741278E7,-3221.349493323533,1.4900959562804848E8
450000.0,1.3363402754724173E8,6.5869159332454406E7,-3335.8686673363536,1.4898590363114643E8
500000.0,1.3294516758585759E8,6.71963448584021E7,-3450.237438572373,1.4896229844717488E8
550000.0,1.3224294574487442E8,6.85168715304415E7,-3563.420365615964,1.48938773985483E8
600000.0,1.3152741473215096E8,6.9830600376294E7,-3674.3561897412346,1.4891532355180177E8
650000.0,1.307986289528699E8,7.113739127701735E7,-3781.9786147045434,1.488919399697424E8
700000.0,1.3005664478436492E8,7.243710295510955E7,-3885.240602225301,1.4886861573948592E8
750000.0,1.293015208793848E8,7.372959301348555E7,-3983.1420431362094,1.4884534323760894E8
800000.0,1.2853331848818885E8,7.501471803967923E7,-4074.7601959524945,1.4882211495863926E8
850000.0,1.2775210178322196E8,7.629233378806384E7,-4159.281674887255,1.487989237936877E8
900000.0,1.2695793816345125E8,7.756229544809301E7,-4236.034102964448,1.4877576333474472E8
950000.0,1.2615089851046568E8,7.882445799825828E7,-4304.514969630021,1.487526281860117E8
1000000.0,1.2533105736707024E8,8.00786766343922E7,-4364.414925488407,1.487295142576332E8
1050000.0,1.2449849301280203E8,8.132480724897338E7,-4415.632872720051,1.4870641901424164E8
1100000.0,1.2365328742007284E8,8.25627069278796E7,-4458.28085110021,1.4868334165240687E8
1150000.0,1.2279552608825284E8,8.37922344254624E7,-4492.677822337802,1.486602831878326E8
1200000.0,1.2192529776832259E8,8.501325057975873E7,-4519.332816596538,1.486372464440032E8
1250000.0,1.2104269410425527E8,8.622561863737589E7,-4538.919223674808,1.4861423594668275E8
1300000.0,1.2014780922597186E8,8.742920447027516E7,-4552.242988652082,1.4859125774024737E8
1350000.0,1.1924073933092868E8,8.862387668131673E7,-4560.207914003402,1.4856831914983496E8
1400000.0,1.1832158228741741E8,8.980950660870233E7,-4563.781144905517,1.485454285164129E8
1450000.0,1.173904372842641E8,9.098596824890476E7,-4563.961339171849,1.4852259493023676E8
1500000.0,1.1644740454137138E8,9.215313812229843E7,-4561.751200771398,1.484998279831286E8
1550000.0,1.1549258508571921E8,9.331089510584068E7,-4558.135195227395,1.4847713755326742E8
1600000.0,1.1452608058961761E8,9.4459120254012E7,-4554.0625227047785,1.4845453362939432E8
1650000.0,1.1354799326280983E8,9.559769662430467E7,-4550.434881050751,1.4843202617558703E8
1700000.0,1.125584257873214E8,9.672650911815643E7,-4548.098222088185,1.4840962503351977E8
1750000.0,1.1155748128317001E8,9.784544434339392E7,-4547.837571435395,1.4838733985648456E8
1800000.0,1.105452632936994E8,9.895439050052473E7,-4550.374014091841,1.4836518006833532E8
1850000.0,1.09521875781115E8,1.0005323729257636E8,-4556.363074061647,1.4834315484072402E8
1900000.0,1.0848742312525761E8,1.0114187585591196E8,-4566.393815249716,1.4832127308266786E8
1950000.0,1.074420101205096E8,1.0222019870746782E8,-4580.988041382391,1.482995434366382E8
2000000.0,1.0638574196675505E8,1.0328809970309901E8,-4600.599098251934,1.4827797427554715E8
2050000.0,1.0531872425158024E8,1.0434547400203349E8,-4625.609989356267,1.4825657369602776E8
2100000.0,1.0424106292257991E8,1.0539221803276487E8,-4656.330686195832,1.482353495046864E8
2150000.0,1.0315286425022027E8,1.0642822945581567E8,-4692.994621041159,1.4821430919499075E8
2200000.0,1.0205423478294572E8,1.07453407119015E8,-4735.754440871831,1.4819345991319847E8
2250000.0,1.0094528129727042E8,1.0846765100143321E8,-4784.677199092663,1.4817280841249824E8
2300000.0,9.982611074652982E7,1.094708621429042E8,-4839.739261507552,1.4815236099540314E8
2350000.0,9.869683021279766E7,1.1046294255710745E8,-4900.821294689911,1.4813212344541165E8
2400000.0,9.755754686704883E7,1.1144379512742732E8,-4967.703779148004,1.4811210094991735E8
2450000.0,9.640836794294149E7,1.1241332348625422E8,-5040.06353766519,1.480922980173144E8
2500000.0,9.524940072947472E7,1.1337143187992458E8,-5117.471782536945,1.4807271839206895E8
2550000.0,9.408075258720663E7,1.1431802502298981E8,-5199.394158024153,1.480533649721134E8
2600000.0,9.29025309917329E7,1.1525300794681364E8,-5285.1931845811705,1.480342397332166E8
