            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459015.500000000, A.D. 2020-Jun-15 00:00:00.0000, -2.647101009830553E-01, -3.730255187135417E-01, -6.198733834551422E-03,  1.725379298246128E-02, -1.495845648978388E-02, -2.805082317781072E-03,  2.641994428466781E-03,  4.574471548442703E-01,  2.251671381692389E-03,
2459016.500000000, A.D. 2020-Jun-16 00:00:00.0000, -2.470580317645217E-01, -3.874026475079125E-01, -8.992848299149378E-03,  1.803950002141295E-02, -1.379114030962600E-02, -2.781770851870281E-03,  2.654222088397814E-03,  4.595643085314947E-01,  1.982175127961030E-03,
2459017.500000000, A.D. 2020-Jun-17 00:00:00.0000, -2.286526840883743E-01, -4.005988747840834E-01, -1.175956634363968E-02,  1.876045421659010E-02, -1.259704330801216E-02, -2.750330903846131E-03,  2.664885716751767E-03,  4.614106585458144E-01,  1.710137916348204E-03,
2459018.500000000, A.D. 2020-Jun-18 00:00:00.0000, -2.095585154366724E-01, -4.125885548931002E-01, -1.449087934045402E-02,  1.941722831230317E-02, -1.137840241472381E-02, -2.710997803033536E-03,  2.673971882762907E-03,  4.629838794222305E-01,  1.435984797456761E-03,
2459019.500000000, A.D. 2020-Jun-19 00:00:00.0000, -1.898394663089447E-01, -4.233481836568977E-01, -1.717900107585305E-02,  2.001028176575833E-02, -1.013726836786132E-02, -2.663981272192273E-03,  2.681469513744435E-03,  4.642820539844540E-01,  1.160108326807144E-03,
2459020.500000000, A.D. 2020-Jun-20 00:00:00.0000, -1.695590785172717E-01, -4.328562260658773E-01, -1.981634281895243E-02,  2.053995099988827E-02, -8.875533212922055E-03, -2.609466780523291E-03,  2.687369724828549E-03,  4.653036438653135E-01,  8.828745277422559E-04,
2459021.500000000, A.D. 2020-Jun-21 00:00:00.0000, -1.487806224874156E-01, -4.410929706858128E-01, -2.239548974721145E-02,  2.100644107583464E-02, -7.594956271251043E-03, -2.547616901840155E-03,  2.691665682038941E-03,  4.660474657984910E-01,  6.046284837731391E-04,
2459022.500000000, A.D. 2020-Jun-22 00:00:00.0000, -1.275672323214651E-01, -4.480404093914294E-01, -2.490917872957740E-02,  2.140981844713182E-02, -6.297188875068226E-03, -2.478572671189927E-03,  2.694352496772040E-03,  4.665126733485172E-01,  3.256996350503686E-04,
2459023.500000000, A.D. 2020-Jun-23 00:00:00.0000, -1.059820476802603E-01, -4.536821413446028E-01, -2.735027746526369E-02,  2.175000452631846E-02, -4.983798172758925E-03, -2.402454940037210E-03,  2.695427150189704E-03,  4.666987438197708E-01,  4.640685192973517E-05,
2459024.500000000, A.D. 2020-Jun-24 00:00:00.0000, -8.408836178247804E-02, -4.580033004415708E-01, -2.971176497929190E-02,  2.202676985477582E-02, -3.656290313597597E-03, -2.319365736083668E-03,  2.694888446442898E-03,  4.666054701574097E-01, -2.329366429401662E-04,
2459025.500000000, A.D. 2020-Jun-25 00:00:00.0000, -6.194977499915307E-02, -4.609905057656093E-01, -3.198671348474222E-02,  2.223972872033539E-02, -2.316133327048489E-03, -2.229389639213877E-03,  2.692736994054828E-03,  4.662329577239612E-01, -5.120184337467268E-04,
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000, -3.963035365281446E-02, -4.626318349003842E-01, -3.416827163573964E-02,  2.238833411678933E-02, -9.647800193397754E-04, -2.132595190224752E-03,  2.688975215195646E-03,  4.655816259051866E-01, -7.905220822645287E-04,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000, -1.719479371242221E-02, -4.629168202866112E-01, -3.624964921443728E-02,  2.247187298699805E-02,  3.963087800861524E-04, -2.029036354168606E-03,  2.683607382982159E-03,  4.646522145683255E-01, -1.068122240741843E-03,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  5.291410890140038E-03, -4.618364691433965E-01, -3.822410331976513E-02,  2.248946173895731E-02,  1.765640276875350E-03, -1.918754065556344E-03,  2.676639687338382E-03,  4.634457954654976E-01, -1.344479636971734E-03,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  2.776179561032757E-02, -4.593833078286798E-01, -4.008492615585624E-02,  2.244004207417503E-02,  3.141664713551051E-03, -1.801777888551776E-03,  2.668080330359426E-03,  4.619637887454487E-01, -1.619235860604761E-03,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  5.014874866245782E-02, -4.555514518837305E-01, -4.182543455440803E-02,  2.232237722238679E-02,  4.522748934486293E-03, -1.678127831858714E-03,  2.657939652534854E-03,  4.602079848084453E-01, -1.892007878337581E-03,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  7.238333089129191E-02, -4.503367033976853E-01, -4.343896140859439E-02,  2.213504873861287E-02,  5.907148111869537E-03, -1.547816365474277E-03,  2.646230291610375E-03,  4.581805718123265E-01, -2.162382203926563E-03,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  9.439509281358682E-02, -4.437366777421910E-01, -4.491884924750583E-02,  2.187645409075119E-02,  7.292975206393791E-03, -1.410850695068344E-03,  2.632967376299425E-03,  4.558841692126224E-01, -2.429908647285259E-03,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  1.161118897693151E-01, -4.357509621650281E-01, -4.625844624069372E-02,  2.154480535163871E-02,  8.678167711299064E-03, -1.267235359659968E-03,  2.618168757497682E-03,  4.533218677961085E-01, -2.694093565606213E-03,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  1.374596964861071E-01, -4.263813091952527E-01, -4.745110499364549E-02,  2.113812941260584E-02,  1.006045120413250E-02, -1.116975229694461E-03,  2.601855280100419E-03,  4.504972767445197E-01, -2.954392539041645E-03,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  1.583624228378940E-01, -4.156318682988054E-01, -4.849018457853990E-02,  2.065427026035186E-02,  1.143729920996072E-02, -9.600789957519930E-04,  2.584051098967372E-03,  4.474145783421729E-01, -3.210202394741835E-03,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  1.787417331938375E-01, -4.035094597270991E-01, -4.936905634217607E-02,  2.009089401042101E-02,  1.280588886686533E-02, -7.965632530598580E-04,  2.564784043010017E-03,  4.440785910157226E-01, -3.460852507035021E-03,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  1.985168725357919E-01, -3.900238950113761E-01, -5.008111414638629E-02,  1.944549757414904E-02,  1.416305188521495E-02, -6.264573037656894E-04,  2.544086031772115E-03,  4.404948414628486E-01, -3.705595309672408E-03,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  2.176045035068116E-01, -3.751883490551477E-01, -5.061978982731688E-02,  1.871542205760474E-02,  1.550522031461500E-02, -4.498088174349823E-04,  2.521993549206918E-03,  4.366696466842355E-01, -3.943595970286078E-03,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  2.359185597807112E-01, -3.590197892387365E-01, -5.097857481027154E-02,  1.789787225683905E-02,  1.682836668786837E-02, -2.666905101016026E-04,  2.498548179581143E-03,  4.326102067724688E-01, -4.173921200077819E-03,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  2.533701226604375E-01, -3.415394673335212E-01, -5.115104898737333E-02,  1.698994392935585E-02,  1.812793821503482E-02, -7.720802269409419E-05,  2.473797210497735E-03,  4.283247093221908E-01, -4.395527206617179E-03,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  2.698673296731748E-01, -3.227734802708784E-01, -5.113091815618044E-02,  1.598866089149123E-02,  1.939878487318888E-02,  1.184908004885774E-04,  2.447794307845255E-03,  4.238224462939630E-01, -4.607246848781261E-03,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  2.853153261879439E-01, -3.027534058404517E-01, -5.091206152697185E-02,  1.489102441687895E-02,  2.063508150555547E-02,  3.202050154257286E-04,  2.420600266942251E-03,  4.191139440708841E-01, -4.807776125753490E-03,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  2.996162737914458E-01, -2.815170190921322E-01, -5.048859103055429E-02,  1.369407788881119E-02,  2.183024444183639E-02,  5.276678350227439E-04,  2.392283843105979E-03,  4.142111072671049E-01, -4.995660233348124E-03,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  3.126694323670160E-01, -2.591090944350731E-01, -4.985492438907863E-02,  1.239499017695479E-02,  2.297684372302744E-02,  7.405318088420362E-04,  2.362922663148999E-03,  4.091273765485712E-01, -5.169279558863959E-03,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  3.243713365583952E-01, -2.355822969662842E-01, -4.900587413585484E-02,  1.099116174097696E-02,  2.406651281153943E-02,  9.583517123744682E-04,  2.332604216656691E-03,  4.038779002674069E-01, -5.326836169621670E-03,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  3.346160915581703E-01, -2.109981641647475E-01, -4.793675496498141E-02,  9.480357964405019E-03,  2.508985875241938E-02,  1.180564975059932E-03,  2.301426922028159E-03,  3.984797190411731E-01, -5.466341590640290E-03,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  3.432958178742820E-01, -1.854281754337663E-01, -4.664351192548945E-02,  7.860874616607002E-03,  2.603637719116141E-02,  1.406469557753777E-03,  2.269501256816850E-03,  3.929519614652803E-01, -5.585606973820795E-03,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  3.503012797370667E-01, -1.589549016760409E-01, -4.512287200123556E-02,  6.131740514102746E-03,  2.689437851427355E-02,  1.635199326516942E-03,  2.236950934475282E-03,  3.873160478600214E-01, -5.682237142859343E-03,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  3.555227368136836E-01, -1.316732196936932E-01, -4.337252147273612E-02,  4.292962236660325E-03,  2.765093371277191E-02,  1.865697180148032E-03,  2.203914099744804E-03,  3.815958972458933E-01, -5.753630458125988E-03,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  3.588510633967620E-01, -1.036915662333547E-01, -4.139131105499545E-02,  2.345814915747770E-03,  2.829185139260742E-02,  2.096686496498142E-03,  2.170544502198513E-03,  3.758181305362535E-01, -5.796986977039710E-03,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  3.601791824604616E-01, -7.513319347377896E-02, -3.917949003712480E-02,  2.931813461753487E-04,  2.880170061621242E-02,  2.326641891079873E-03,  2.137012591490997E-03,  3.700122601739352E-01, -5.809327963821324E-03,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  3.594038628173842E-01, -4.613737131776637E-02, -3.673896938352443E-02, -1.860061401898462E-03,  2.916389778332613E-02,  2.553760851385616E-03,  2.103506458553298E-03,  3.642108530941028E-01, -5.787530376558558E-03,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  3.564279245463127E-01, -1.686046189744718E-02, -3.407361184489624E-02, -4.106613499557985E-03,  2.936087919090332E-02,  2.775938531608698E-03,  2.070232524559355E-03,  3.584496500150947E-01, -5.728380438870441E-03,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  3.511628889500436E-01,  1.252323139298172E-02, -3.118954442272054E-02, -6.436294584140983E-03,  2.937438363670224E-02,  2.990748852718012E-03,  2.037415854910325E-03,  3.527676198031215E-01, -5.628650646278243E-03,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  3.435320922409864E-01,  4.182096311139106E-02, -2.809548491561676E-02, -8.835578651086758E-03,  2.918587050609534E-02,  3.195436000980629E-03,  2.005299950655549E-03,  3.472069233579273E-01, -5.485204361433319E-03,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  3.334742544926245E-01,  7.082154081231096E-02, -2.480306971144425E-02, -1.128715534354812E-02,  2.877709690146388E-02,  3.386921344293611E-03,  1.974145847956863E-03,  3.418127576898678E-01, -5.295131256385648E-03,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  3.209474549891444E-01,  9.929598429353270E-02, -2.132716458380693E-02, -1.376956492403759E-02,  2.813087092474991E-02,  3.561831501991739E-03,  1.944230342301431E-03,  3.366330484518939E-01, -5.055914966341393E-03,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  3.059334108364604E-01,  1.269990287535212E-01, -1.768613434699956E-02, -1.625696804532187E-02,  2.723198549768107E-02,  3.716553532805683E-03,  1.915843154772262E-03,  3.317179592945010E-01, -4.765631149969564E-03,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  2.884418885119174E-01,  1.536716464432897E-01, -1.390204147914667E-02, -1.871912288971475E-02,  2.606831674191704E-02,  3.847322592245512E-03,  1.889282880704573E-03,  3.271191903973240E-01, -4.423169549802445E-03,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  2.685150021587912E-01,  1.790447318998194E-01, -1.000073927380386E-02, -2.112164742207936E-02,  2.463204264612064E-02,  3.950345573350589E-03,  1.864851614609221E-03,  3.228890478034776E-01, -4.028467724087889E-03,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  2.462310764982657E-01,  2.028440346804909E-01, -6.011823113104982E-03, -2.342663862024598E-02,  2.292090319336825E-02,  4.021960881660423E-03,  1.842848235625428E-03,  3.190792808317366E-01, -3.582737426083341E-03,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  2.217076897019013E-01,  2.247963264104101E-01, -1.968405654750842E-03, -2.559369893100930E-02,  2.093938681266077E-02,  4.058829545371036E-03,  1.823560466517963E-03,  3.157397071345190E-01, -3.088658249627942E-03,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  1.951034798410869E-01,  2.446366577298479E-01,  2.093310462132368E-03, -2.758137999748477E-02,  1.869969761495084E-02,  4.058146689378860E-03,  1.807255979819177E-03,  3.129166727741158E-01, -2.550508808786357E-03,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  1.666183160487450E-01,  2.621164061883093E-01,  6.134674551857830E-03, -2.934899605035738E-02,  1.622234342012197E-02,  4.017855932155747E-03,  1.794172999898353E-03,  3.106514250214401E-01, -1.974205345475308E-03,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  1.364915167908383E-01,  2.770116594069395E-01,  1.011543635618671E-02, -3.085869122096464E-02,  1.353619617206730E-02,  3.936843961415110E-03,  1.784511011272328E-03,  3.089785035498845E-01, -1.367222987547509E-03,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  1.049979470241735E-01,  2.891313486643660E-01,  1.399476869817817E-02, -3.207757957214752E-02,  1.067792041091709E-02,  3.815090140917098E-03,  1.778422295673495E-03,  3.079242751240665E-01, -7.383866278954213E-04,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  7.244203243740491E-02,  2.983244791053595E-01,  1.773240738647803E-02, -3.297973098200944E-02,  7.690740814823432E-03,  3.653747968910913E-03,  1.776005048120318E-03,  3.075057416843890E-01, -9.753556607611177E-05,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  3.914996420705547E-02,  3.044858205499174E-01,  2.128983131482496E-02, -3.354776633215510E-02,  4.622615250381127E-03,  3.455142118239357E-03,  1.777298741832806E-03,  3.077297378070307E-01,  5.449143151694388E-04,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  5.460590440770669E-03,  3.075595380698000E-01,  2.463139468186248E-02, -3.377386071337380E-02,  1.523975341414814E-03,  3.222675832315228E-03,  1.782282221379596E-03,  3.085926005425993E-01,  1.178469382590368E-03,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000, -2.828434378814768E-02,  3.075404425503851E-01,  2.772532448236629E-02, -3.366003048283001E-02, -1.554731047502046E-03,  2.960656440749612E-03,  1.790874727661446E-03,  3.100803468865213E-01,  1.793065461205630E-03,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000, -6.174987209493597E-02,  3.044727950507732E-01,  3.054451037230626E-02, -3.321768319256395E-02, -4.565430672771971E-03,  2.674058703389915E-03,  1.802939744828011E-03,  3.121693398520346E-01,  2.379529216531806E-03,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000, -9.461669496663463E-02,  2.984468579960984E-01,  3.306703817931799E-02, -3.246651470685382E-02, -7.464503534261086E-03,  2.368253785399010E-03,  1.818291266182930E-03,  3.148273733780228E-01,  2.929947992735906E-03,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000, -1.265887059838310E-01,  2.895936037516328E-01,  3.527644790758622E-02, -3.143292118282313E-02, -1.021436573785225E-02,  2.048734240936207E-03,  1.836701855982781E-03,  3.180150681862342E-01,  3.437918544948026E-03,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000, -1.573987753992230E-01,  2.780781322140143E-01,  3.716172639349519E-02, -3.014813875693407E-02, -1.278446031710112E-02,  1.720862397553908E-03,  1.857911769260565E-03,  3.216874508297686E-01,  3.898664647649056E-03,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000, -1.868126280166070E-01,  2.640923995201199E-01,  3.871706885538283E-02, -2.864632659005712E-02, -1.515165011916815E-02,  1.389662405264227E-03,  1.881638388413194E-03,  3.257955875875519E-01,  4.309031875096343E-03,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000, -2.146308541941849E-01,  2.478478266569921E-01,  3.994145937710530E-02, -2.696277656734395E-02, -1.730008145234117E-02,  1.059667150786195E-03,  1.907585325287035E-03,  3.302881604415950E-01,  4.667381439103269E-03,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000, -2.406892504599145E-01,  2.295682617167282E-01,  4.083812706175596E-02, -2.513237948255592E-02, -1.922063498217545E-02,  7.348224277360981E-04,  1.935450688003719E-03,  3.351128984335097E-01,  4.973412236423252E-03,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000, -2.648577863171181E-01,  2.094836413015005E-01,  4.141393329431905E-02, -2.318841823922001E-02, -2.091009929982100E-02,  4.184437666589143E-04,  1.964934186244810E-03,  3.402178079064149E-01,  5.227941461729514E-03,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000, -2.870385369488445E-01,  1.878245620218096E-01,  4.167873851268419E-02, -2.116170559054584E-02, -2.237019749671927E-02,  1.132168819251823E-04,  1.995742916075970E-03,  3.455521741161911E-01,  5.432670787004041E-03,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000, -3.071629179127732E-01,  1.648178521816523E-01,  4.164478667943159E-02, -1.908004416736424E-02, -2.360657622311682E-02, -1.787692515955396E-04,  2.027595804941314E-03,  3.510673308583945E-01,  5.589959161821429E-03,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000, -3.251885221398440E-01,  1.406831380350808E-01,  4.132613454384895E-02, -1.696796196998907E-02, -2.462783859828013E-02, -4.559676363553487E-04,  2.060226799620856E-03,  3.567172124459790E-01,  5.702616551307248E-03,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000, -3.410958062384953E-01,  1.156303321082933E-01,  4.073814242732049E-02, -1.484666554328760E-02, -2.544467373539351E-02, -7.173064163278677E-04,  2.093386944155075E-03,  3.624587134907809E-01,  5.773726689925705E-03,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000, -3.548848142729616E-01,  8.985793116421960E-02,  3.989703460647773E-02, -1.273415233775258E-02, -2.606911080465099E-02, -9.621176154323931E-04,  2.126845526197504E-03,  3.682518873883182E-01,  5.806501898677321E-03,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000, -3.665720711821911E-01,  6.355199353541616E-02,  3.881953077262002E-02, -1.064542953910452E-02, -2.651390642593395E-02, -1.190067004453714E-03,  2.160390476783774E-03,  3.740600155356535E-01,  5.804169416996208E-03,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000, -3.761877296486386E-01,  3.688566382340659E-02,  3.752254546882491E-02, -8.592795686247351E-03, -2.679206100600603E-02, -1.401088745001084E-03,  2.193828198233116E-03,  3.798495775334634E-01,  5.769886446186780E-03,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000, -3.837730155085963E-01,  1.001912171883158E-02,  3.602294957004035E-02, -6.586151321130587E-03, -2.691645167027981E-02, -1.595326897873737E-03,  2.226982974888160E-03,  3.855901491587975E-01,  5.706679934622988E-03,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000, -3.893779877917493E-01, -1.690015370914314E-02,  3.433738640342056E-02, -4.633314236006803E-03, -2.689956552244705E-02, -1.773084708020897E-03,  2.259696097069702E-03,  3.912542506825480E-01,  5.617406756558576E-03,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000, -3.930596091506616E-01, -4.373689591258403E-02,  3.248213463012846E-02, -2.740322836475725E-03, -2.675331589303739E-02, -1.934781761130976E-03,  2.291824803709109E-03,  3.968171637919268E-01,  5.504730070301221E-03,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000, -3.948801092579409E-01, -7.036741352582017E-02,  3.047301019674428E-02, -9.117174615487605E-04, -2.648892496926187E-02, -2.080918586635446E-03,  2.323241125912866E-03,  4.022567313598717E-01,  5.371108066686829E-03,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000, -3.949056160852871E-01, -9.667886256171351E-02,  2.832530025237531E-02,  8.492057570048551E-04, -2.611685793031568E-02, -2.212047988524713E-03,  2.353830693404536E-03,  4.075531507868809E-01,  5.218791875811584E-03,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000, -3.932050263477347E-01, -1.225684731063909E-01,  2.605372272304406E-02,  2.540170547864911E-03, -2.564679587915520E-02, -2.328752253676348E-03,  2.383491548814542E-03,  4.126887687016501E-01,  5.049829984050375E-03,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000, -3.898490855534811E-01, -1.479427638900363E-01,  2.367240610433015E-02,  4.159725462480278E-03, -2.508763709846765E-02, -2.431625363287961E-03,  2.412133001107420E-03,  4.176478824381572E-01,  4.866077062712364E-03,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000, -3.849096490671530E-01, -1.727167687035238E-01,  2.119488489075276E-02,  5.707076535910035E-03, -2.444751825212506E-02, -2.521259375003117E-03,  2.439674538746767E-03,  4.224165518560058E-01,  4.669205592896278E-03,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000, -3.784590976427856E-01, -1.968132911970789E-01,  1.863410685572379E-02,  7.181945245827909E-03, -2.373384899727433E-02, -2.598234221543492E-03,  2.466044815077866E-03,  4.269824236648720E-01,  4.460719076920601E-03,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000, -3.705698834924031E-01, -2.201621988648688E-01,  1.600244910370294E-02,  8.584449009059605E-03, -2.295335502886305E-02, -2.663110265813842E-03,  2.491180712407709E-03,  4.313345693749850E-01,  4.241965955828321E-03,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000, -3.613141857732783E-01, -2.426997627005923E-01,  1.331174042752715E-02,  9.915001379386959E-03, -2.211212585160938E-02, -2.716423049548911E-03,  2.515026486957653E-03,  4.354633372502681E-01,  4.014153612030801E-03,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000, -3.507636571733853E-01, -2.643680458320119E-01,  1.057328802002883E-02,  1.117422921248351E-02, -2.121566459000954E-02, -2.758679764928747E-03,  2.537532993881097E-03,  4.393602181243078E-01,  3.778362036056129E-03,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000, -3.389892459126800E-01, -2.851143421665915E-01,  7.797907017024414E-03,  1.236290426790435E-02, -2.026893794032927E-02, -2.790357062136766E-03,  2.558656989563294E-03,  4.430177245973143E-01,  3.535556887060841E-03,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000, -3.260610798833697E-01, -3.048906645025010E-01,  4.995951698356707E-03,  1.348188697222814E-02, -1.927642497708426E-02, -2.811899878879406E-03,  2.578360507197273E-03,  4.464292829204399E-01,  3.286601788063200E-03,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000, -3.120484017933647E-01, -3.236532805123822E-01,  2.177347455620855E-03,  1.453208033778797E-02, -1.824216398558733E-02, -2.823721040198237E-03,  2.596610300956644E-03,  4.495891367572870E-01,  3.032269777359787E-03,
2459101.500000000, A.D. 2020-Sep-09 00:00:00.0000, -2.970195460489515E-01, -3.413622943579152E-01, -6.483771400254992E-04,  1.551439229679712E-02, -1.716979683291807E-02, -2.826201429094959E-03,  2.613377353806751E-03,  4.524922619640482E-01,  2.773253894502140E-03,
2459102.500000000, A.D. 2020-Sep-10 00:00:00.0000, -2.810419497270639E-01, -3.579812713367086E-01, -3.472058659348618E-03,  1.642970495886079E-02, -1.606261063855008E-02, -2.819690571593565E-03,  2.628636443991106E-03,  4.551342915289615E-01,  2.510176918385724E-03,
2459103.500000000, A.D. 2020-Sep-11 00:00:00.0000, -2.641821913650492E-01, -3.734769028186657E-01, -6.284867877041824E-03,  1.727884952466145E-02, -1.492357668452289E-02, -2.804507515083568E-03,  2.642365765412145E-03,  4.575114498432738E-01,  2.243600301073477E-03,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000, -2.465060524613160E-01, -3.878187087355532E-01, -9.078279819089406E-03,  1.806258578771834E-02, -1.375538663087100E-02, -2.780941907335039E-03,  2.654546597428899E-03,  4.596204955284812E-01,  1.974032357544336E-03,
2459105.500000000, A.D. 2020-Sep-13 00:00:00.0000, -2.280785975594898E-01, -4.009787749993496E-01, -1.184404495964996E-02,  1.878158532969241E-02, -1.256048618874640E-02, -2.749255206585018E-03,  2.665163019972908E-03,  4.614586721101782E-01,  1.701935781379086E-03,
2459106.500000000, A.D. 2020-Sep-14 00:00:00.0000, -2.089642696065182E-01, -4.129315234085286E-01, -1.457416167159619E-02,  1.943641766431353E-02, -1.134110646197675E-02, -2.709681971582613E-03,  2.674201670304767E-03,  4.630236659017590E-01,  1.427734561551713E-03,
2459107.500000000, A.D. 2020-Sep-15 00:00:00.0000, -1.892269979544113E-01, -4.236535118326257E-01, -1.726084999143323E-02,  2.002753871298102E-02, -1.009929320590749E-02, -2.662431195333724E-03,  2.681651538174919E-03,  4.643135705376080E-01,  1.151820377536828E-03,
2459108.500000000, A.D. 2020-Sep-16 00:00:00.0000, -1.689303169362740E-01, -4.331232627273151E-01, -1.989652672925879E-02,  2.055528110411292E-02, -8.836934276553059E-03, -2.607687658262633E-03,  2.687503796599172E-03,  4.653268576727900E-01,  8.745585500157225E-04,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000, -1.481374934075630E-01, -4.413211183133454E-01, -2.247378193517594E-02,  2.101984588114897E-02, -7.555785558073128E-03, -2.545613286248279E-03,  2.691751665903083E-03,  4.660623534430639E-01,  5.962936233989184E-04,
2459110.500000000, A.D. 2020-Sep-18 00:00:00.0000, -1.269116620179140E-01, -4.482291210457310E-01, -2.498535672317314E-02,  2.142129528344101E-02, -6.257495665966718E-03, -2.476348507036234E-03,  2.694390309125057E-03,  4.665192203544909E-01,  3.173546547823466E-04,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000, -1.053159672796494E-01, -4.538309183003625E-01, -2.742412245047055E-02,  2.175954633265207E-02, -4.943629729812819E-03, -2.400013605326618E-03,  2.695416757293996E-03,  4.666969443456609E-01,  3.806028224268746E-05,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000, -8.341371173591300E-02, -4.581116905117791E-01, -2.978306125366143E-02,  2.203436501713915E-02, -3.615692564874044E-03, -2.316710082777019E-03,  2.694829863513857E-03,  4.665953268376801E-01, -2.412763561497323E-04,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000, -6.126850971167710E-02, -4.610581023080775E-01, -3.205524795194951E-02,  2.224536092038810E-02, -2.275151547895572E-03, -2.226522034567642E-03,  2.692630285196177E-03,  4.662144816578272E-01, -5.203427823678059E-04,
