dt, 25.0
universe, Universe
G, 6.67E-11
Body Name, Moon
Initial Pos X, 1.395568087983253E8
Initial Pos Y, 5.386639327467763E7
Initial Pos Z, -34749.11364024505
,
time, x, y, z, magnitude
24975.0,1.392604785137092E8,5.457730499345759E7,-33866.810261807055,1.4957327382649946E8
49975.0,1.389594561990365E8,5.52859233853981E7,-32860.55341304226,1.49553551851917E8
74975.0,1.386538039310252E8,5.599215065792076E7,-31733.767067726505,1.495326027556347E8
99975.0,1.3834358894008663E8,5.669589190810733E7,-30490.377463371242,1.4951044675788566E8
124975.0,1.3802888351041248E8,5.739705545009602E7,-29134.810078762563,1.4948710816090322E8
149975.0,1.3770976486066318E8,5.8095553143220216E7,-27671.984877981457,1.4946261538837937E8
174975.0,1.3738631500506863E8,5.879130071996423E7,-26107.30978936298,1.4943700101584226E8
199975.0,1.3705862059474254E8,5.948421811292842E7,-24446.672390481595,1.4941030179167637E8
224975.0,1.3672677273894057E8,6.017422978009877E7,-22696.42976881675,1.4938255864846453E8
249975.0,1.3639086680585787E8,6.086126502779346E7,-20863.396522212606,1.493538167042205E8
274975.0,1.3605100220234567E8,6.1545258330701575E7,-18954.83085415896,1.4932412525289097E8
299975.0,1.3570728213161975E8,6.222614964838085E7,-16978.41870796573,1.4929353774320048E8
324975.0,1.3535981332755813E8,6.290388473744109E7,-14942.255875312272,1.4926211174441984E8
349975.0,1.350087057635221E8,6.3578415458288476E7,-12854.828019099894,1.492299088968918E8
374975.0,1.3465407233240876E8,6.4249700074617356E7,-10724.98859650261,1.4919699484374756E8
399975.0,1.3429602849235553E8,6.491770354240187E7,-8561.934838390625,1.4916343913756305E8
424975.0,1.3393469186739276E8,6.558239778194865E7,-6375.182502477415,1.491293151096931E8
449975.0,1.3357018177915691E8,6.624376191847418E7,-4174.5420419026395,1.4909469967458707E8
474975.0,1.3320261864643137E8,6.690178245259998E7,-1970.1062737467414,1.4905967299535766E8
499975.0,1.3283212304786651E8,6.755645323504351E7,227.7054071168779,1.4902431777114102E8
524975.0,1.3245881359018101E8,6.820777470913492E7,2407.7794002534183,1.48988717137533E8
549975.0,1.3208279828456147E8,6.885574898252422E7,4554.992223583826,1.4895294488989633E8
574975.0,1.3170410802065688E8,6.950033222112943E7,6568.011262447842,1.4891698456355804E8
599975.0,1.3132319902227306E8,7.01417345040172E7,8127.973061379755,1.488813137594491E8
624975.0,1.309399754379775E8,7.077992945524628E7,10092.976606490236,1.4884581177599847E8
649975.0,1.3055448915762399E8,7.141488597112383E7,12029.413379165595,1.4881048592818844E8
674975.0,1.3016689548176669E8,7.204668341458568E7,13893.87829396012,1.4877548676930135E8
699975.0,1.2977731080982868E8,7.267538977486785E7,15672.526106985399,1.487409255235018E8
724975.0,1.2938584102014011E8,7.330107807677495E7,17354.56985798309,1.487069070517154E8
749975.0,1.2899258473363253E8,7.39238286538318E7,18930.15422070776,1.486735340181809E8
774975.0,1.2859763343722865E8,7.454372942020766E7,20390.033424165464,1.4864090734815374E8
799975.0,1.282010709590251E8,7.516087562797505E7,21725.544027693995,1.486091258712068E8
824975.0,1.2780297277680613E8,7.577536939596649E7,22928.649034701513,1.4857828570624703E8
849975.0,1.2740340529755011E8,7.638731908498257E7,23992.00288760776,1.4854847954125604E8
874975.0,1.2700242516475771E8,7.699683854496828E7,24909.02183542693,1.4851979586610386E8
899975.0,1.266000786269354E8,7.760404624752471E7,25673.953245942404,1.4849231819015437E8
924975.0,1.261964009922362E8,7.820906431542993E7,26281.940255521466,1.484661242682273E8
949975.0,1.2579141619016676E8,7.881201746262904E7,26729.079188943964,1.484412853558644E8
974975.0,1.2538513645814794E8,7.941303186112876E7,27012.467677827448,1.484178655138203E8
999975.0,1.2497756216736498E8,8.001223395438361E7,27130.241754459097,1.483959209807285E8
1024975.0,1.2456868179849583E8,8.060974923958857E7,27081.600535640748,1.483754996315003E8
1049975.0,1.2415847207342307E8,8.120570104341389E7,26866.817484617848,1.48356640536867E8
1074975.0,1.2374689824415374E8,8.18002093168961E7,26487.23765632739,1.483393736366401E8
1099975.0,1.233339145350264E8,8.239338947528113E7,25945.260781596728,1.4832371953573415E8
1124975.0,1.2291946472923465E8,8.298535130752908E7,25244.310509356772,1.4830968942800328E8
1149975.0,1.2250348288597798E8,8.35761979779809E7,24388.79057752164,1.4829728514865962E8
1174975.0,1.2208589417048727E8,8.41660251394428E7,23384.029097206098,1.4828649935173988E8
1199975.0,1.216666157759661E8,8.475492017292652E7,22236.21248790067,1.4827731580503085E8
1224975.0,1.2124555791432352E8,8.534296156467342E7,20952.31087430307,1.4826970979125923E8
1249975.0,1.208226248515284E8,8.593021842624423E7,19539.996936368258,1.4826364860142452E8
1274975.0,1.2039771596347287E8,8.651675015862468E7,18007.560287717708,1.4825909210400286E8
1299975.0,1.199707267893279E8,8.710260625676715E7,16363.819446094736,1.482559933724622E8
1324975.0,1.1954155006136231E8,8.768782624698585E7,14618.033361753249,1.482542993531104E8
1349975.0,1.1911007669285053E8,8.827243974631181E7,12779.81429932877,1.4825395155565545E8
1374975.0,1.1867619670884418E8,8.885646663039227E7,10859.043642929048,1.4825488674992514E8
1399975.0,1.1823980010796645E8,8.943991729482332E7,8865.791931467786,1.482570376537956E8
1424975.0,1.1780077764682268E8,9.002279299391711E7,6810.244149944432,1.4826033359938604E8
1449975.0,1.17359021541922E8,9.060508624074982E7,4702.63101909652,1.4826470116681772E8
1474975.0,1.1691442608702657E8,9.118678125279748E7,2553.1667546306676,1.4827006477715924E8
1499975.0,1.1646688818651065E8,9.176785442844854E7,371.9935188960008,1.4827634723848736E8
1524975.0,1.1601630780752756E8,9.23482748410303E7,-1830.867430142633,1.4828347024114832E8
1549975.0,1.1556258835557078E8,9.292800473857644E7,-4045.5580711658117,1.482913548002665E8
1574975.0,1.1510563697932848E8,9.350700003929675E7,-6262.419758819765,1.4829992164523855E8
1599975.0,1.1464536481166996E8,9.408521081447385E7,-8472.023607895708,1.48309091557396E8
1624975.0,1.1418168715411305E8,9.466258175224307E7,-10665.195639313057,1.4831878565814328E8
1649975.0,1.1371452361238208E8,9.523905259732117E7,-12833.037254848008,1.4832892565077507E8
1674975.0,1.1324379819060035E8,9.581455856326117E7,-14966.9416329575,1.4833943401980257E8
1699975.0,1.1276943935142554E8,9.638903071511476E7,-17058.606644618452,1.483502341920303E8
1724975.0,1.1229138004900946E8,9.696239632156292E7,-19100.044885721083,1.4836125066385305E8
1749975.0,1.1180955774105155E8,9.753457917663969E7,-21083.59143947932,1.4837240909930512E8
1774975.0,1.113239143855625E8,9.810549989233008E7,-23001.910059953534,1.4838363640353304E8
1799975.0,1.1083439642887713E8,9.867507616347376E7,-24847.997981135606,1.4839486077706277E8
1824975.0,1.103409547915712E8,9.924322300350459E7,-26615.188442493854,1.484060117542654E8
1849975.0,1.0984354485118312E8,9.980985295607388E7,-28297.15301880305,1.4841702022785607E8
1874975.0,1.0934212642561087E8,1.0037487628854318E8,-29887.904913083865,1.4842781846574947E8
1899975.0,1.0883666376258296E8,1.0093820116747789E8,-31381.802232305963,1.4843834012381467E8
1924975.0,1.0832712553703137E8,1.0149973381879553E8,-32773.55144129677,1.4844852025704998E8
1949975.0,1.0781348485780366E8,1.0205937867603672E8,-34058.21132997266,1.4845829533200318E8
1974975.0,1.0729571928489248E8,1.0261703852011353E8,-35231.19769961401,1.4846760324305838E8
1999975.0,1.0677381085793845E8,1.0317261461380655E8,-36288.28890299662,1.4847638333491215E8
2024975.0,1.0624774613631639E8,1.037260068342227E8,-37225.632324957194,1.4848457643327153E8
2049975.0,1.057175162507048E8,1.0427711380633432E8,-38039.75184866034,1.4849212488553038E8
2074975.0,1.0518311696561955E8,1.0482583304061812E8,-38727.55631429247,1.4849897261289847E8
2099975.0,1.0464454875201592E8,1.0537206107766621E8,-39286.34893990546,1.4850506517518407E8
2124975.0,1.0410181686867969E8,1.0591569364247188E8,-39713.83763826076,1.4851034984914345E8
2149975.0,1.0355493145078717E8,1.0645662581088948E8,-40008.1461286916,1.4851477572103298E8
2174975.0,1.0300390760367128E8,1.0699475219053029E8,-40167.82570929693,1.4851829379370362E8
2199975.0,1.0244876549952084E8,1.075299671180749E8,-40191.86752245003,1.4852085710827383E8
2224975.0,1.0188953047445242E8,1.0806216487468317E8,-40079.71511598412,1.4852242088011876E8
